"tollgate_id","time_window","direction","volume","Friday","Monday","Saturday","Sunday","Thursday","Tuesday","Wednesday","hour__8","hour__9","hour__18","hour__19","X0","X20","X40","pressure","sea_pressure","wind_direction","wind_speed","temperature","rel_humidity","precipitation","X1","X2","X3","X4","X5","X6"
1,"[2016-09-20 08:20:00,2016-09-20 08:40:00)",0,50,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1012.6,1017.6,11,4.5,25.4,42,0,29,27,18,13,22,27
1,"[2016-09-20 08:40:00,2016-09-20 09:00:00)",0,45,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1012.6,1017.6,11,4.5,25.4,42,0,29,27,18,13,22,27
1,"[2016-09-20 09:00:00,2016-09-20 09:20:00)",0,51,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1012.6,1017.6,11,4.5,25.4,42,0,29,27,18,13,22,27
1,"[2016-09-20 09:20:00,2016-09-20 09:40:00)",0,68,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1012.6,1017.6,11,4.5,25.4,42,0,29,27,18,13,22,27
1,"[2016-09-20 09:40:00,2016-09-20 10:00:00)",0,59,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1012.6,1017.6,11,4.5,25.4,42,0,29,27,18,13,22,27
1,"[2016-09-20 18:00:00,2016-09-20 18:20:00)",0,26,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1013.8,1018.8,327,1.4,19.4,74,0,53,50,45,51,68,59
1,"[2016-09-20 18:20:00,2016-09-20 18:40:00)",0,29,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1013.8,1018.8,327,1.4,19.4,74,0,53,50,45,51,68,59
1,"[2016-09-20 18:40:00,2016-09-20 19:00:00)",0,20,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1013.8,1018.8,327,1.4,19.4,74,0,53,50,45,51,68,59
1,"[2016-09-20 19:00:00,2016-09-20 19:20:00)",0,17,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1013.8,1018.8,327,1.4,19.4,74,0,53,50,45,51,68,59
1,"[2016-09-20 19:20:00,2016-09-20 19:40:00)",0,29,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1013.8,1018.8,327,1.4,19.4,74,0,53,50,45,51,68,59
1,"[2016-09-20 19:40:00,2016-09-20 20:00:00)",0,21,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1013.8,1018.8,327,1.4,19.4,74,0,53,50,45,51,68,59
1,"[2016-09-21 08:40:00,2016-09-21 09:00:00)",0,77,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1013.2,1018.2,348,1.5,24.9,67,0,26,29,20,17,29,21
1,"[2016-09-21 09:00:00,2016-09-21 09:20:00)",0,49,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1013.2,1018.2,348,1.5,24.9,67,0,26,29,20,17,29,21
1,"[2016-09-21 09:20:00,2016-09-21 09:40:00)",0,55,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1013.2,1018.2,348,1.5,24.9,67,0,26,29,20,17,29,21
1,"[2016-09-21 09:40:00,2016-09-21 10:00:00)",0,53,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1013.2,1018.2,348,1.5,24.9,67,0,26,29,20,17,29,21
1,"[2016-09-21 18:00:00,2016-09-21 18:20:00)",0,20,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1013.1,1018.1,341,1.7,20.2,94,0,122,126,77,49,55,53
1,"[2016-09-21 18:20:00,2016-09-21 18:40:00)",0,20,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1013.1,1018.1,341,1.7,20.2,94,0,122,126,77,49,55,53
1,"[2016-09-21 18:40:00,2016-09-21 19:00:00)",0,24,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1013.1,1018.1,341,1.7,20.2,94,0,122,126,77,49,55,53
1,"[2016-09-21 19:00:00,2016-09-21 19:20:00)",0,19,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1013.1,1018.1,341,1.7,20.2,94,0,122,126,77,49,55,53
1,"[2016-09-21 19:20:00,2016-09-21 19:40:00)",0,19,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1013.1,1018.1,341,1.7,20.2,94,0,122,126,77,49,55,53
1,"[2016-09-21 19:40:00,2016-09-21 20:00:00)",0,25,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1013.1,1018.1,341,1.7,20.2,94,0,122,126,77,49,55,53
1,"[2016-09-22 08:00:00,2016-09-22 08:20:00)",0,50,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1010.6,1015.6,91,2.6,26.8,57,0,20,20,24,19,19,25
1,"[2016-09-22 08:20:00,2016-09-22 08:40:00)",0,58,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1010.6,1015.6,91,2.6,26.8,57,0,20,20,24,19,19,25
1,"[2016-09-22 08:40:00,2016-09-22 09:00:00)",0,51,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1010.6,1015.6,91,2.6,26.8,57,0,20,20,24,19,19,25
1,"[2016-09-22 09:00:00,2016-09-22 09:20:00)",0,43,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1010.6,1015.6,91,2.6,26.8,57,0,20,20,24,19,19,25
1,"[2016-09-22 09:20:00,2016-09-22 09:40:00)",0,52,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1010.6,1015.6,91,2.6,26.8,57,0,20,20,24,19,19,25
1,"[2016-09-22 09:40:00,2016-09-22 10:00:00)",0,59,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1010.6,1015.6,91,2.6,26.8,57,0,20,20,24,19,19,25
1,"[2016-09-22 18:00:00,2016-09-22 18:20:00)",0,26,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1011.6,1016.5,33,1.1,21.9,84,0,50,58,51,43,52,59
1,"[2016-09-22 18:20:00,2016-09-22 18:40:00)",0,21,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1011.6,1016.5,33,1.1,21.9,84,0,50,58,51,43,52,59
1,"[2016-09-22 18:40:00,2016-09-22 19:00:00)",0,24,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1011.6,1016.5,33,1.1,21.9,84,0,50,58,51,43,52,59
1,"[2016-09-22 19:00:00,2016-09-22 19:20:00)",0,30,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1011.6,1016.5,33,1.1,21.9,84,0,50,58,51,43,52,59
1,"[2016-09-22 19:20:00,2016-09-22 19:40:00)",0,18,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1011.6,1016.5,33,1.1,21.9,84,0,50,58,51,43,52,59
1,"[2016-09-22 19:40:00,2016-09-22 20:00:00)",0,33,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1011.6,1016.5,33,1.1,21.9,84,0,50,58,51,43,52,59
1,"[2016-09-23 08:00:00,2016-09-23 08:20:00)",0,49,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1008.2,1013.2,96,4.5,27.2,61,0,26,21,24,30,18,33
1,"[2016-09-23 08:20:00,2016-09-23 08:40:00)",0,68,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1008.2,1013.2,96,4.5,27.2,61,0,26,21,24,30,18,33
1,"[2016-09-23 08:40:00,2016-09-23 09:00:00)",0,50,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1008.2,1013.2,96,4.5,27.2,61,0,26,21,24,30,18,33
1,"[2016-09-23 09:00:00,2016-09-23 09:20:00)",0,41,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1008.2,1013.2,96,4.5,27.2,61,0,26,21,24,30,18,33
1,"[2016-09-23 09:20:00,2016-09-23 09:40:00)",0,52,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1008.2,1013.2,96,4.5,27.2,61,0,26,21,24,30,18,33
1,"[2016-09-23 09:40:00,2016-09-23 10:00:00)",0,44,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1008.2,1013.2,96,4.5,27.2,61,0,26,21,24,30,18,33
1,"[2016-09-23 18:00:00,2016-09-23 18:20:00)",0,40,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1008.8,1013.7,317,1.8,21.4,88,0,49,68,50,41,52,44
1,"[2016-09-23 18:20:00,2016-09-23 18:40:00)",0,45,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1008.8,1013.7,317,1.8,21.4,88,0,49,68,50,41,52,44
1,"[2016-09-23 18:40:00,2016-09-23 19:00:00)",0,32,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1008.8,1013.7,317,1.8,21.4,88,0,49,68,50,41,52,44
1,"[2016-09-23 19:00:00,2016-09-23 19:20:00)",0,29,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1008.8,1013.7,317,1.8,21.4,88,0,49,68,50,41,52,44
1,"[2016-09-23 19:20:00,2016-09-23 19:40:00)",0,23,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1008.8,1013.7,317,1.8,21.4,88,0,49,68,50,41,52,44
1,"[2016-09-23 19:40:00,2016-09-23 20:00:00)",0,32,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1008.8,1013.7,317,1.8,21.4,88,0,49,68,50,41,52,44
1,"[2016-09-24 08:00:00,2016-09-24 08:20:00)",0,43,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1006.3,1011.2,78,5.2,27.8,64,0,40,45,32,29,23,32
1,"[2016-09-24 08:20:00,2016-09-24 08:40:00)",0,64,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1006.3,1011.2,78,5.2,27.8,64,0,40,45,32,29,23,32
1,"[2016-09-24 08:40:00,2016-09-24 09:00:00)",0,71,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1006.3,1011.2,78,5.2,27.8,64,0,40,45,32,29,23,32
1,"[2016-09-24 09:00:00,2016-09-24 09:20:00)",0,52,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1006.3,1011.2,78,5.2,27.8,64,0,40,45,32,29,23,32
1,"[2016-09-24 09:20:00,2016-09-24 09:40:00)",0,68,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1006.3,1011.2,78,5.2,27.8,64,0,40,45,32,29,23,32
1,"[2016-09-24 09:40:00,2016-09-24 10:00:00)",0,66,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1006.3,1011.2,78,5.2,27.8,64,0,40,45,32,29,23,32
1,"[2016-09-24 18:00:00,2016-09-24 18:20:00)",0,42,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1007.1,1012,325,1.4,21.9,91,0,43,64,71,52,68,66
1,"[2016-09-24 18:20:00,2016-09-24 18:40:00)",0,35,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1007.1,1012,325,1.4,21.9,91,0,43,64,71,52,68,66
1,"[2016-09-24 18:40:00,2016-09-24 19:00:00)",0,54,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1007.1,1012,325,1.4,21.9,91,0,43,64,71,52,68,66
1,"[2016-09-24 19:00:00,2016-09-24 19:20:00)",0,32,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1007.1,1012,325,1.4,21.9,91,0,43,64,71,52,68,66
1,"[2016-09-24 19:20:00,2016-09-24 19:40:00)",0,47,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1007.1,1012,325,1.4,21.9,91,0,43,64,71,52,68,66
1,"[2016-09-24 19:40:00,2016-09-24 20:00:00)",0,21,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1007.1,1012,325,1.4,21.9,91,0,43,64,71,52,68,66
1,"[2016-09-25 08:00:00,2016-09-25 08:20:00)",0,35,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1006.6,1011.5,57,2.8,28.9,57,0,42,35,54,32,47,21
1,"[2016-09-25 08:20:00,2016-09-25 08:40:00)",0,40,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1006.6,1011.5,57,2.8,28.9,57,0,42,35,54,32,47,21
1,"[2016-09-25 08:40:00,2016-09-25 09:00:00)",0,50,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1006.6,1011.5,57,2.8,28.9,57,0,42,35,54,32,47,21
1,"[2016-09-25 09:00:00,2016-09-25 09:20:00)",0,41,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1006.6,1011.5,57,2.8,28.9,57,0,42,35,54,32,47,21
1,"[2016-09-25 09:20:00,2016-09-25 09:40:00)",0,42,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1006.6,1011.5,57,2.8,28.9,57,0,42,35,54,32,47,21
1,"[2016-09-25 09:40:00,2016-09-25 10:00:00)",0,49,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1006.6,1011.5,57,2.8,28.9,57,0,42,35,54,32,47,21
1,"[2016-09-25 18:00:00,2016-09-25 18:20:00)",0,56,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1007.2,1012.1,11,0.9,22.8,87,0,35,40,50,41,42,49
1,"[2016-09-25 18:20:00,2016-09-25 18:40:00)",0,38,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1007.2,1012.1,11,0.9,22.8,87,0,35,40,50,41,42,49
1,"[2016-09-25 18:40:00,2016-09-25 19:00:00)",0,31,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1007.2,1012.1,11,0.9,22.8,87,0,35,40,50,41,42,49
1,"[2016-09-25 19:00:00,2016-09-25 19:20:00)",0,37,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1007.2,1012.1,11,0.9,22.8,87,0,35,40,50,41,42,49
1,"[2016-09-25 19:20:00,2016-09-25 19:40:00)",0,42,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1007.2,1012.1,11,0.9,22.8,87,0,35,40,50,41,42,49
1,"[2016-09-25 19:40:00,2016-09-25 20:00:00)",0,28,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1007.2,1012.1,11,0.9,22.8,87,0,35,40,50,41,42,49
1,"[2016-09-26 08:00:00,2016-09-26 08:20:00)",0,49,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1005.6,1010.5,81,2.6,28.9,66,0,56,38,31,37,42,28
1,"[2016-09-26 08:20:00,2016-09-26 08:40:00)",0,52,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1005.6,1010.5,81,2.6,28.9,66,0,56,38,31,37,42,28
1,"[2016-09-26 08:40:00,2016-09-26 09:00:00)",0,45,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1005.6,1010.5,81,2.6,28.9,66,0,56,38,31,37,42,28
1,"[2016-09-26 09:00:00,2016-09-26 09:20:00)",0,48,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1005.6,1010.5,81,2.6,28.9,66,0,56,38,31,37,42,28
1,"[2016-09-26 09:20:00,2016-09-26 09:40:00)",0,52,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1005.6,1010.5,81,2.6,28.9,66,0,56,38,31,37,42,28
1,"[2016-09-26 09:40:00,2016-09-26 10:00:00)",0,51,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1005.6,1010.5,81,2.6,28.9,66,0,56,38,31,37,42,28
1,"[2016-09-26 18:00:00,2016-09-26 18:20:00)",0,33,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1005.7,1010.6,46,1.3,24.7,92,0,49,52,45,48,52,51
1,"[2016-09-26 18:20:00,2016-09-26 18:40:00)",0,22,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1005.7,1010.6,46,1.3,24.7,92,0,49,52,45,48,52,51
1,"[2016-09-26 18:40:00,2016-09-26 19:00:00)",0,29,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1005.7,1010.6,46,1.3,24.7,92,0,49,52,45,48,52,51
1,"[2016-09-26 19:00:00,2016-09-26 19:20:00)",0,31,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1005.7,1010.6,46,1.3,24.7,92,0,49,52,45,48,52,51
1,"[2016-09-26 19:20:00,2016-09-26 19:40:00)",0,15,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1005.7,1010.6,46,1.3,24.7,92,0,49,52,45,48,52,51
1,"[2016-09-26 19:40:00,2016-09-26 20:00:00)",0,22,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1005.7,1010.6,46,1.3,24.7,92,0,49,52,45,48,52,51
1,"[2016-09-27 08:00:00,2016-09-27 08:20:00)",0,60,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1004.6,1009.5,104,4.2,28.7,72,0,33,22,29,31,15,22
1,"[2016-09-27 08:20:00,2016-09-27 08:40:00)",0,45,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1004.6,1009.5,104,4.2,28.7,72,0,33,22,29,31,15,22
1,"[2016-09-27 08:40:00,2016-09-27 09:00:00)",0,64,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1004.6,1009.5,104,4.2,28.7,72,0,33,22,29,31,15,22
1,"[2016-09-27 09:00:00,2016-09-27 09:20:00)",0,58,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1004.6,1009.5,104,4.2,28.7,72,0,33,22,29,31,15,22
1,"[2016-09-27 09:20:00,2016-09-27 09:40:00)",0,65,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1004.6,1009.5,104,4.2,28.7,72,0,33,22,29,31,15,22
1,"[2016-09-27 09:40:00,2016-09-27 10:00:00)",0,45,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1004.6,1009.5,104,4.2,28.7,72,0,33,22,29,31,15,22
1,"[2016-09-27 18:00:00,2016-09-27 18:20:00)",0,30,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1004.2,1009.1,56,1.7,26.2,95,1.2,60,45,64,58,65,45
1,"[2016-09-27 18:20:00,2016-09-27 18:40:00)",0,18,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1004.2,1009.1,56,1.7,26.2,95,1.2,60,45,64,58,65,45
1,"[2016-09-27 18:40:00,2016-09-27 19:00:00)",0,12,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1004.2,1009.1,56,1.7,26.2,95,1.2,60,45,64,58,65,45
1,"[2016-09-27 19:00:00,2016-09-27 19:20:00)",0,40,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1004.2,1009.1,56,1.7,26.2,95,1.2,60,45,64,58,65,45
1,"[2016-09-27 19:20:00,2016-09-27 19:40:00)",0,37,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1004.2,1009.1,56,1.7,26.2,95,1.2,60,45,64,58,65,45
1,"[2016-09-27 19:40:00,2016-09-27 20:00:00)",0,55,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1004.2,1009.1,56,1.7,26.2,95,1.2,60,45,64,58,65,45
1,"[2016-09-28 18:00:00,2016-09-28 18:20:00)",0,26,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1005.6,1010.5,38,5.5,22,94,1.2,128,137,104,111,121,136
1,"[2016-09-28 18:20:00,2016-09-28 18:40:00)",0,24,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1005.6,1010.5,38,5.5,22,94,1.2,128,137,104,111,121,136
1,"[2016-09-28 18:40:00,2016-09-28 19:00:00)",0,18,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1005.6,1010.5,38,5.5,22,94,1.2,128,137,104,111,121,136
1,"[2016-09-28 19:00:00,2016-09-28 19:20:00)",0,28,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1005.6,1010.5,38,5.5,22,94,1.2,128,137,104,111,121,136
1,"[2016-09-28 19:20:00,2016-09-28 19:40:00)",0,26,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1005.6,1010.5,38,5.5,22,94,1.2,128,137,104,111,121,136
1,"[2016-09-28 19:40:00,2016-09-28 20:00:00)",0,17,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1005.6,1010.5,38,5.5,22,94,1.2,128,137,104,111,121,136
1,"[2016-09-29 08:00:00,2016-09-29 08:20:00)",0,41,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1006.4,1011.4,356,4,20.6,96,1.4,26,24,18,28,26,17
1,"[2016-09-29 08:20:00,2016-09-29 08:40:00)",0,48,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1006.4,1011.4,356,4,20.6,96,1.4,26,24,18,28,26,17
1,"[2016-09-29 08:40:00,2016-09-29 09:00:00)",0,50,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1006.4,1011.4,356,4,20.6,96,1.4,26,24,18,28,26,17
1,"[2016-09-29 09:00:00,2016-09-29 09:20:00)",0,47,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1006.4,1011.4,356,4,20.6,96,1.4,26,24,18,28,26,17
1,"[2016-09-29 09:20:00,2016-09-29 09:40:00)",0,40,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1006.4,1011.4,356,4,20.6,96,1.4,26,24,18,28,26,17
1,"[2016-09-29 09:40:00,2016-09-29 10:00:00)",0,48,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1006.4,1011.4,356,4,20.6,96,1.4,26,24,18,28,26,17
1,"[2016-09-29 18:00:00,2016-09-29 18:20:00)",0,22,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1006.4,1011.4,354,1.8,19.6,97,0.2,41,48,50,47,40,48
1,"[2016-09-29 18:20:00,2016-09-29 18:40:00)",0,26,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1006.4,1011.4,354,1.8,19.6,97,0.2,41,48,50,47,40,48
1,"[2016-09-29 18:40:00,2016-09-29 19:00:00)",0,25,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1006.4,1011.4,354,1.8,19.6,97,0.2,41,48,50,47,40,48
1,"[2016-09-29 19:00:00,2016-09-29 19:20:00)",0,18,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1006.4,1011.4,354,1.8,19.6,97,0.2,41,48,50,47,40,48
1,"[2016-09-29 19:20:00,2016-09-29 19:40:00)",0,27,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1006.4,1011.4,354,1.8,19.6,97,0.2,41,48,50,47,40,48
1,"[2016-09-29 19:40:00,2016-09-29 20:00:00)",0,22,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1006.4,1011.4,354,1.8,19.6,97,0.2,41,48,50,47,40,48
1,"[2016-09-30 08:00:00,2016-09-30 08:20:00)",0,46,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1006.2,1011.2,16,3.5,24.1,81,0,22,26,25,18,27,22
1,"[2016-09-30 08:20:00,2016-09-30 08:40:00)",0,48,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1006.2,1011.2,16,3.5,24.1,81,0,22,26,25,18,27,22
1,"[2016-09-30 08:40:00,2016-09-30 09:00:00)",0,47,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1006.2,1011.2,16,3.5,24.1,81,0,22,26,25,18,27,22
1,"[2016-09-30 09:00:00,2016-09-30 09:20:00)",0,60,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1006.2,1011.2,16,3.5,24.1,81,0,22,26,25,18,27,22
1,"[2016-09-30 09:20:00,2016-09-30 09:40:00)",0,61,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1006.2,1011.2,16,3.5,24.1,81,0,22,26,25,18,27,22
1,"[2016-09-30 09:40:00,2016-09-30 10:00:00)",0,63,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1006.2,1011.2,16,3.5,24.1,81,0,22,26,25,18,27,22
1,"[2016-10-08 08:00:00,2016-10-08 08:20:00)",0,31,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1011.1,1016.1,357,3.2,20.5,80,0,137,172,156,156,154,166
1,"[2016-10-08 08:20:00,2016-10-08 08:40:00)",0,39,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1011.1,1016.1,357,3.2,20.5,80,0,137,172,156,156,154,166
1,"[2016-10-08 08:40:00,2016-10-08 09:00:00)",0,38,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1011.1,1016.1,357,3.2,20.5,80,0,137,172,156,156,154,166
1,"[2016-10-08 09:00:00,2016-10-08 09:20:00)",0,35,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1011.1,1016.1,357,3.2,20.5,80,0,137,172,156,156,154,166
1,"[2016-10-08 09:20:00,2016-10-08 09:40:00)",0,31,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1011.1,1016.1,357,3.2,20.5,80,0,137,172,156,156,154,166
1,"[2016-10-08 09:40:00,2016-10-08 10:00:00)",0,38,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1011.1,1016.1,357,3.2,20.5,80,0,137,172,156,156,154,166
1,"[2016-10-08 18:00:00,2016-10-08 18:20:00)",0,20,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1014.9,1020,340,2.4,16.4,73,0,31,39,38,35,31,38
1,"[2016-10-08 18:20:00,2016-10-08 18:40:00)",0,28,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1014.9,1020,340,2.4,16.4,73,0,31,39,38,35,31,38
